Observer initials,Date & time (UTC),Primary p-type,Secondary p-type,Wet/melting p-type,Liquid-core IP,mPING report,Cloud type,Sky cover,Weather / p-type comments,Hydrometeor photos,Camera settings,Photo comments,Snow / ice measurements,Interval snow depth (mm),Interval SWE (mm),Snowboard interval (hr),Ice accretion caliper reading (mm),Radial ice accretion (mm),Ice accretion period (hr),Snow and ice comments
JW,03/06/2022 10:00,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 10:10,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 10:20,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 10:30,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 10:40,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 10:50,None,None,No,,Yes,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:00,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:10,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:20,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:30,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:40,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 11:50,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:00,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:10,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:20,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:30,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:40,None,None,No,,No,Ac,8,,No,,,No,,,,,,,
JW,03/06/2022 12:50,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:00,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:10,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:20,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:30,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:40,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 13:50,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:00,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:10,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:20,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:30,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:40,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 14:50,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:00,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:10,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:20,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:30,RA,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:40,DZ,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 15:50,DZ,None,No,,No,Sc,8,,No,,,No,,,,,,,
JW,03/06/2022 16:00,DZ,None,No,,No,Sc,8,,No,,,No,,,,,,,
