165
XX
-----------------------------------------------------------------------------
PRES   HGHT   TEMP   QVIN   RELH  DWPT   USPD  VSPD     MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C   kg/kg   %    C     m/s    m/s       g/kg    deg   knot     K      K      K
-----------------------------------------------------------------------------
  998.9     100   -3.4  0.002915   91.7   -4.5     0.0     0.0
  995.1     130   -3.6  0.002873   93.6   -4.5     0.0     0.0
  991.4     160   -3.0  0.003022   89.0   -4.5     0.0     0.0
  987.7     189   -2.2  0.003216   83.9   -4.5     0.0     0.0
  984.0     219   -1.7  0.003334   77.2   -5.2     0.0     0.0
  980.3     249   -1.5  0.003416   73.9   -5.5     0.0     0.0
  976.7     279   -1.4  0.003449   72.6   -5.7     0.0     0.0
  973.0     308   -1.6  0.003415   73.9   -5.6     0.0     0.0
  969.4     338   -1.1  0.003537   63.6   -7.2     0.0     0.0
  965.8     368   -0.3  0.003767   55.3   -8.2     0.0     0.0
  962.2     398    0.2  0.003926   53.1   -8.3     0.0     0.0
  958.6     427    0.8  0.004131   54.0   -7.4     0.0     0.0
  955.1     457    0.8  0.004143   55.5   -7.1     0.0     0.0
  951.6     487    0.7  0.004125   58.3   -6.6     0.0     0.0
  948.0     517    0.6  0.004096   59.8   -6.4     0.0     0.0
  944.5     546    0.5  0.004092   62.5   -5.8     0.0     0.0
  941.0     576    0.3  0.004048   63.8   -5.8     0.0     0.0
  937.6     606    0.1  0.004002   65.8   -5.6     0.0     0.0
  934.1     636    0.0  0.004001   67.3   -5.3     0.0     0.0
  930.6     665   -0.1  0.003979   68.1   -5.3     0.0     0.0
  927.2     695    0.2  0.004073   67.7   -5.1     0.0     0.0
  923.7     725    1.4  0.004484   63.0   -4.8     0.0     0.0
  920.3     755    2.7  0.004937   56.5   -5.0     0.0     0.0
  917.0     784    3.1  0.005093   56.2   -4.8     0.0     0.0
  913.6     814    3.5  0.005261   56.0   -4.4     0.0     0.0
  910.3     844    3.6  0.005316   57.1   -4.1     0.0     0.0
  906.9     874    3.4  0.005251   58.2   -4.0     0.0     0.0
  903.6     903    3.3  0.005221   60.1   -3.7     0.0     0.0
  900.3     933    3.2  0.005199   60.4   -3.8     0.0     0.0
  897.0     963    3.1  0.005183   61.8   -3.6     0.0     0.0
  893.7     993    3.0  0.005174   62.9   -3.4     0.0     0.0
  890.4    1022    2.8  0.005129   63.8   -3.4     0.0     0.0
  887.2    1052    2.7  0.005101   65.1   -3.2     0.0     0.0
  883.9    1082    2.6  0.005105   66.5   -3.0     0.0     0.0
  880.6    1112    2.6  0.005117   66.9   -2.9     0.0     0.0
  877.4    1141    2.8  0.005224   69.1   -2.2     0.0     0.0
  874.2    1171    2.8  0.005227   68.1   -2.5     0.0     0.0
  871.0    1201    2.6  0.005188   70.0   -2.3     0.0     0.0
  867.8    1231    2.8  0.005254   70.6   -2.0     0.0     0.0
  864.6    1261    2.7  0.005250   71.0   -2.0     0.0     0.0
  861.4    1290    2.8  0.005307   71.4   -1.9     0.0     0.0
  858.3    1320    2.7  0.005306   72.4   -1.7     0.0     0.0
  855.1    1350    3.0  0.005427   71.7   -1.6     0.0     0.0
  852.0    1380    3.2  0.005530   71.9   -1.4     0.0     0.0
  848.9    1409    4.2  0.005960   69.3   -0.9     0.0     0.0
  845.8    1439    4.7  0.006185   71.0   -0.1     0.0     0.0
  842.7    1469    5.4  0.006492   77.1    1.7     0.0     0.0
  839.6    1499    5.5  0.006580   83.7    3.0     0.0     0.0
  836.6    1528    5.5  0.006596   90.6    4.1     0.0     0.0
  833.6    1558    5.3  0.006530   93.1    4.2     0.0     0.0
  830.5    1588    5.1  0.006457   95.4    4.4     0.0     0.0
  827.5    1618    4.8  0.006386   98.8    4.7     0.0     0.0
  824.5    1647    4.7  0.006410   100.0    4.7     0.0     0.0
  821.5    1677    4.6  0.006376   100.0    4.6     0.0     0.0
  818.5    1707    4.5  0.006376   100.0    4.5     0.0     0.0
  815.5    1737    4.5  0.006311   98.0    4.2     0.0     0.0
  812.6    1766    4.3  0.006281   92.5    3.2     0.0     0.0
  809.6    1796    4.2  0.006246   90.9    2.8     0.0     0.0
  806.6    1826    4.1  0.006218   89.4    2.5     0.0     0.0
  803.7    1856    3.9  0.006149   89.5    2.3     0.0     0.0
  800.8    1885    3.7  0.006076   89.5    2.1     0.0     0.0
  797.8    1915    3.4  0.006001   90.8    2.1     0.0     0.0
  794.9    1945    3.2  0.005918   88.9    1.5     0.0     0.0
  792.0    1975    3.1  0.005906   87.0    1.1     0.0     0.0
  789.1    2004    3.0  0.005909   79.7   -0.1     0.0     0.0
  786.2    2034    3.1  0.005945   73.2   -1.3     0.0     0.0
  783.3    2064    3.0  0.005919   75.4   -1.0     0.0     0.0
  780.5    2094    2.8  0.005864   69.5   -2.2     0.0     0.0
  777.6    2123    2.6  0.005815   71.3   -2.1     0.0     0.0
  774.7    2153    2.3  0.005715   72.7   -2.1     0.0     0.0
  771.9    2183    2.1  0.005635   71.7   -2.5     0.0     0.0
  769.1    2213    2.0  0.005648   66.4   -3.6     0.0     0.0
  766.2    2243    1.8  0.005563   69.9   -3.1     0.0     0.0
  763.4    2272    1.6  0.005516   70.3   -3.2     0.0     0.0
  760.6    2302    1.3  0.005425   70.7   -3.4     0.0     0.0
  757.8    2332    1.0  0.005336   71.5   -3.5     0.0     0.0
  755.0    2362    0.8  0.005274   71.4   -3.7     0.0     0.0
  752.2    2391    0.6  0.005208   72.2   -3.8     0.0     0.0
  749.4    2421    0.3  0.005109   73.1   -4.0     0.0     0.0
  746.6    2451    0.1  0.005045   72.6   -4.3     0.0     0.0
  743.9    2481   -0.2  0.004962   75.2   -4.1     0.0     0.0
  741.1    2510   -0.5  0.004883   75.3   -4.3     0.0     0.0
  738.4    2540   -0.8  0.004807   77.2   -4.3     0.0     0.0
  735.6    2570   -1.0  0.004731   74.3   -5.0     0.0     0.0
  732.9    2600   -1.3  0.004654   77.3   -4.8     0.0     0.0
  730.1    2629   -1.6  0.004584   75.9   -5.3     0.0     0.0
  727.4    2659   -1.9  0.004493   78.4   -5.1     0.0     0.0
  724.7    2689   -2.1  0.004426   78.9   -5.3     0.0     0.0
  722.0    2719   -2.4  0.004360   81.3   -5.1     0.0     0.0
  719.3    2748   -2.7  0.004271   82.8   -5.2     0.0     0.0
  716.6    2778   -3.0  0.004199   83.1   -5.5     0.0     0.0
  713.9    2808   -3.3  0.004132   86.1   -5.3     0.0     0.0
  711.2    2838   -3.6  0.004052   86.8   -5.5     0.0     0.0
  708.6    2867   -3.9  0.003979   92.1   -5.0     0.0     0.0
  705.9    2897   -4.2  0.003906   88.1   -5.8     0.0     0.0
