165
XX
-----------------------------------------------------------------------------
PRES   HGHT   TEMP   QVIN   RELH  DWPT   USPD  VSPD     MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C   kg/kg   %    C     m/s    m/s       g/kg    deg   knot     K      K      K
-----------------------------------------------------------------------------
  994.1     100   -2.2  0.003185   96.8   -2.6     0.0     0.0
  990.4     130   -2.3  0.003157   97.4   -2.7     0.0     0.0
  986.7     160   -1.9  0.003272   93.9   -2.7     0.0     0.0
  983.1     189   -0.4  0.003655   97.1   -0.8     0.0     0.0
  979.4     219   -0.4  0.003692   93.0   -1.4     0.0     0.0
  975.8     249   -0.6  0.003627   97.0   -1.1     0.0     0.0
  972.1     279   -0.8  0.003590   95.3   -1.5     0.0     0.0
  968.5     308   -0.7  0.003649   96.8   -1.1     0.0     0.0
  964.9     338   -0.5  0.003719   97.7   -0.8     0.0     0.0
  961.3     368   -0.6  0.003697   97.5   -0.9     0.0     0.0
  957.8     398   -0.2  0.003830   98.9   -0.3     0.0     0.0
  954.2     427   -0.1  0.003850   96.9   -0.6     0.0     0.0
  950.7     457   -0.3  0.003827   99.0   -0.4     0.0     0.0
  947.2     487    0.4  0.004068   99.8    0.4     0.0     0.0
  943.7     517    0.9  0.004187   97.3    0.5     0.0     0.0
  940.2     546    0.8  0.004189   97.8    0.5     0.0     0.0
  936.7     576    1.0  0.004258   98.2    0.7     0.0     0.0
  933.2     606    1.7  0.004506   98.5    1.5     0.0     0.0
  929.8     636    2.8  0.004881   98.5    2.6     0.0     0.0
  926.4     665    3.2  0.005054   97.9    2.9     0.0     0.0
  923.0     695    3.3  0.005111   97.8    3.0     0.0     0.0
  919.7     725    3.8  0.005315   96.5    3.3     0.0     0.0
  916.3     755    3.8  0.005325   98.3    3.6     0.0     0.0
  912.9     784    3.9  0.005383   97.8    3.6     0.0     0.0
  909.6     814    3.8  0.005371   98.3    3.6     0.0     0.0
  906.3     844    4.0  0.005437   97.5    3.6     0.0     0.0
  903.0     874    4.0  0.005485   98.8    3.9     0.0     0.0
  899.7     903    4.0  0.005497   98.4    3.8     0.0     0.0
  896.4     933    3.9  0.005492   98.3    3.7     0.0     0.0
  893.1     963    4.1  0.005570   99.0    3.9     0.0     0.0
  889.9     993    4.0  0.005572   98.3    3.8     0.0     0.0
  886.6    1022    4.0  0.005564   98.2    3.7     0.0     0.0
  883.4    1052    3.8  0.005515   98.3    3.5     0.0     0.0
  880.2    1082    3.7  0.005516   98.6    3.5     0.0     0.0
  877.0    1112    3.9  0.005606   98.3    3.7     0.0     0.0
  873.7    1141    3.7  0.005563   97.7    3.4     0.0     0.0
  870.6    1171    3.6  0.005519   98.4    3.3     0.0     0.0
  867.4    1201    3.4  0.005486   98.9    3.3     0.0     0.0
  864.2    1231    3.4  0.005475   98.6    3.2     0.0     0.0
  861.0    1261    3.2  0.005439   99.0    3.1     0.0     0.0
  857.9    1290    3.1  0.005428   99.0    3.0     0.0     0.0
  854.7    1320    3.1  0.005428   98.3    2.8     0.0     0.0
  851.6    1350    3.2  0.005532   99.5    3.1     0.0     0.0
  848.5    1380    3.4  0.005622   99.2    3.3     0.0     0.0
  845.4    1409    3.7  0.005731   98.6    3.5     0.0     0.0
  842.3    1439    3.7  0.005764   98.6    3.5     0.0     0.0
  839.2    1469    3.9  0.005860   98.7    3.7     0.0     0.0
  836.2    1499    4.0  0.005926   98.5    3.8     0.0     0.0
  833.1    1528    4.2  0.006026   98.6    4.0     0.0     0.0
  830.1    1558    4.1  0.006035   98.5    3.9     0.0     0.0
  827.1    1588    4.1  0.006026   98.6    3.9     0.0     0.0
  824.0    1618    4.3  0.006132   98.3    4.0     0.0     0.0
  821.0    1647    4.5  0.006240   98.9    4.3     0.0     0.0
  818.1    1677    4.6  0.006313   98.4    4.3     0.0     0.0
  815.1    1707    4.5  0.006332   99.2    4.4     0.0     0.0
  812.1    1737    4.5  0.006344   99.4    4.4     0.0     0.0
  809.2    1766    4.4  0.006384   99.9    4.4     0.0     0.0
