Observer initials,Date & time (UTC),Primary p-type,Secondary p-type,Wet/melting p-type,Liquid-core IP,mPING report,Cloud type,Sky cover,Weather / p-type comments,Hydrometeor photos,Camera settings,Photo comments,Snow / ice measurements,Interval snow depth (mm),Interval SWE (mm),Snowboard interval (hr),Ice accretion caliper reading (mm),Radial ice accretion (mm),Ice accretion period (hr),Snow and ice comments
JL,2/23/2022 2:20:00,FZRA,FZDZ,,,Yes,St,8,"Same, ~-2.5 deg temp.",No,Same as previous photo,,None,0,0,0,53.8,1.5,From start of IOP operations,radial ice: 3 mm
JL,2/23/2022 2:30:00,FZRA,FZDZ,,,Yes,St,8,"Same, ~-2.5 deg temp.",No,Same as previous photo,,None,0,0,0,53.8,1.5,From start of IOP operations,radial ice: 3 mm
JW,2/23/2022 2:40:00,FZRA,FZDZ,,,Yes,St,8,"Same, ~-2.5 deg temp.",No,Same as previous photo,,None,0,0,0,53.8,1.5,From start of IOP operations,radial ice: 3 mm
JL,2/23/2022 2:50:00,FZRA,FZDZ,,,Yes,St,8,"Same, ~-2.5 deg temp.",No,Same as previous photo,,None,0,0,0,53.8,1.5,From start of IOP operations,radial ice: 3 mm
JW,2/23/2022 3:00:00,FZRA,FZDZ,,,Yes,St,8,"Same, ~-2.5 deg temp.",No,Same as previous photo,,Yes,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 3:10:00,FZDZ,None,,,Yes,St,8,"Parsivel data indicating less D > 0.5 mm size droplets so I'm thinking we have more just FZDZ here given temp and accretion increase ceases around this time, assuming FZDZ means slightly less accretion.",No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 3:20:00,FZDZ,None,,,Yes,St,8,Same as prev.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 3:30:00,FZDZ,None,,,Yes,St,8,Same as prev.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 3:40:00,FZDZ,None,,,Yes,St,8,Same as prev.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 3:50:00,FZDZ,None,,,Yes,St,8,Same as prev.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:00:00,FZDZ,None,,,Yes,St,8,"Souding data surface temp at 0 seconds is -0.8 deg but at 1 sec is up to +2 deg at 21 m. just interesting to note. I think some freezing is still possible here, definitely FZDZ though, not FZRA due to parsivel data and met data indicating  some accretion around 4pm but not at exactly 4pm.",No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:10:00,FZDZ,FZRA,,,Yes,St,8,Parsivel data shows some larger droplet sizes again.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:20:00,FZDZ,FZRA,,,Yes,St,8,Same as prev.,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:30:00,DZ,RA,,,Yes,St,8,"It appears to be very near zero here, I also recall large puddles on the ground at this time, water slidding off tree branches as we walked back to the cabin, etc. the remainder of the obs from here to me are unclear, we have sounding data consistently warmer than the sentinel data, and we have near zero sentinel data so I would expect frozen precip to have not been quite as present, HOWEVER the met data shows one final accretion data point detected in and around 4:30 to 5:00 am. very hard to tell.",No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:40:00,Unknown,None,,,No,St,8,see 4:30 comment,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 4:50:00,Unknown,None,,,Yes,St,8,see 4:30 comment,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
JW,2/23/2022 5:00:00,Unknown,None,,,Yes,St,8,see 4:30 comment,No,Same as previous photo,,None,0,0,0,55.8,2.5,From start of IOP operations,radial ice: 5 mm
