,CL_integral,CL_max_rh,CL_max_rhi,CL_mean_temp,CL_min_hght,Date & time (UTC),IOP,Primary p-type,Secondary p-type,WL_depth_1,WL_depth_2,WL_integral,WL_max_hght,WL_mean_temp,bot_WL_hght,bot_cl_hght,cl_base_hght,cl_depth_hght,first_temp,manobs_with_mix,max_WL_temp,min_CL_temp,site,site_for_title,top_WL_hght,top_cl_hght,two_files,wl_depth_hght,rounded_time,site_date,Sounding,file,pr,temp_2m,relative_humidity
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-02 21:10:00,Albany2022-02-02 21:10:00,True,upperair.sounding.202202022100.Albany_DOW-US_Plattsburgh.txt,,,
0,,,,,,2022-02-03 01:00:00,IOP1,,,,,,,,,,,,4.97,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 01:00:00,Albany2022-02-03 01:00:00,False,,,,
1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-03 01:10:00,Albany2022-02-03 01:10:00,True,upperair.sounding.202202030100.Albany_DOW-US_Plattsburgh.txt,,,
1,,,,,,2022-02-03 02:00:00,IOP1,RA,,,,,,,,,,,4.261333333333333,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 02:00:00,Albany2022-02-03 02:00:00,False,,,,
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-03 02:40:00,Albany2022-02-03 02:40:00,True,upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,,,
2,,,,,,2022-02-03 03:00:00,IOP1,RA,,,,,,,,,,,3.681904761904762,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 03:00:00,Albany2022-02-03 03:00:00,False,,,,
3,,,,,,2022-02-03 03:10:00,IOP1,RA,,,,,,,,,,,3.6325396825396825,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 03:10:00,Albany2022-02-03 03:10:00,False,,,,
4,,,,,,2022-02-03 03:30:00,IOP1,,,,,,,,,,,,3.5338095238095235,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 03:30:00,Albany2022-02-03 03:30:00,False,,,,
5,,,,,,2022-02-03 03:40:00,IOP1,,,,,,,,,,,,3.4844444444444442,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 03:40:00,Albany2022-02-03 03:40:00,False,,,,
6,,,,,,2022-02-03 03:50:00,IOP1,,,,,,,,,,,,3.435079365079365,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030230.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 03:50:00,Albany2022-02-03 03:50:00,False,,,,
7,,,,,,2022-02-03 04:00:00,IOP1,,,,,,,,,,,,3.52,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 04:00:00,Albany2022-02-03 04:00:00,False,,,,
8,,,,,,2022-02-03 04:10:00,IOP1,,,,,,,,,,,,3.4911111111111106,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 04:10:00,Albany2022-02-03 04:10:00,True,upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,,,
9,,,,,,2022-02-03 04:20:00,IOP1,,,,,,,,,,,,3.4622222222222216,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 04:20:00,Albany2022-02-03 04:20:00,False,,,,
10,,,,,,2022-02-03 04:30:00,IOP1,,,,,,,,,,,,3.433333333333333,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 04:30:00,Albany2022-02-03 04:30:00,False,,,,
11,,,,,,2022-02-03 04:50:00,IOP1,,,,,,,,,,,,3.375555555555555,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 04:50:00,Albany2022-02-03 04:50:00,False,,,,
12,,,,,,2022-02-03 05:00:00,IOP1,,,,,,,,,,,,3.3466666666666662,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030400.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 05:00:00,Albany2022-02-03 05:00:00,False,,,,
13,,,,,,2022-02-03 05:30:00,IOP1,,,,,,,,,,,,3.38,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 05:30:00,Albany2022-02-03 05:30:00,False,,,,
14,,,,,,2022-02-03 05:40:00,IOP1,,,,,,,,,,,,3.3047555555555554,,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 05:40:00,Albany2022-02-03 05:40:00,True,upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,,,
15,,,,,,2022-02-03 05:50:00,IOP1,RA,,,,,,,,,,,3.229511111111111,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 05:50:00,Albany2022-02-03 05:50:00,False,,,,
16,,,,,,2022-02-03 06:00:00,IOP1,RA,,,,,,,,,,,3.154266666666666,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 06:00:00,Albany2022-02-03 06:00:00,False,,,,
17,,,,,,2022-02-03 06:10:00,IOP1,RA,,,,,,,,,,,3.079022222222222,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 06:10:00,Albany2022-02-03 06:10:00,False,,,,
18,,,,,,2022-02-03 06:20:00,IOP1,RA,,,,,,,,,,,3.0037777777777777,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 06:20:00,Albany2022-02-03 06:20:00,False,,,,
19,,,,,,2022-02-03 06:30:00,IOP1,RA,,,,,,,,,,,2.9285333333333328,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 06:30:00,Albany2022-02-03 06:30:00,False,,,,
20,,,,,,2022-02-03 06:40:00,IOP1,RA,,,,,,,,,,,2.8532888888888888,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202030530.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-03 06:40:00,Albany2022-02-03 06:40:00,False,,,,
21,,,,,,2022-02-03 07:00:00,IOP1,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-03 07:00:00,Albany2022-02-03 07:00:00,False,,,,
1705,-0.2435185185185186,93.24481481481482,93.27520466682216,-0.01623456790123457,944.0,,,,,,,1624.7146612509346,939.0,1.9935149217802879,129.0,944.0,944.0,10.0,,,3.2563636363636363,-0.024259259259259192,,,939.0,954.0,,810.0,2022-02-03 07:10:00,Albany2022-02-03 07:10:00,True,upperair.sounding.202202030700.Albany_DOW-US_Plattsburgh.txt,,,
22,,,,,,2022-02-03 07:20:00,IOP1,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-03 07:20:00,Albany2022-02-03 07:20:00,False,,,,
23,,,,,,2022-02-03 07:30:00,IOP1,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-03 07:30:00,Albany2022-02-03 07:30:00,False,,,,
24,,,,,,2022-02-03 07:50:00,IOP1,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-03 07:50:00,Albany2022-02-03 07:50:00,False,,,,
25,,,,,,2022-02-03 08:20:00,IOP1,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-03 08:20:00,Albany2022-02-03 08:20:00,False,,,,
26,,,,,,2022-02-10 08:00:00,IOP2,,,,,,,,,,,,3.1,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 08:00:00,Albany2022-02-10 08:00:00,False,,,,
1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-10 08:10:00,Albany2022-02-10 08:10:00,True,upperair.sounding.202202100800.Albany_DOW-US_N.txt,,,
27,,,,,,2022-02-10 08:20:00,IOP2,,,,,,,,,,,,2.8751333333333338,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 08:20:00,Albany2022-02-10 08:20:00,False,,,,
28,,,,,,2022-02-10 08:30:00,IOP2,,,,,,,,,,,,2.7627000000000006,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 08:30:00,Albany2022-02-10 08:30:00,False,,,,
29,,,,,,2022-02-10 08:40:00,IOP2,,,,,,,,,,,,2.650266666666667,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 08:40:00,Albany2022-02-10 08:40:00,False,,,,
30,-0.07184578020643606,70.08712143290832,70.1064363541773,-0.014369156041287212,1020.0,2022-02-10 08:50:00,IOP2,,,,,1991.6047493045646,1015.0,2.085449999271795,65.0,1020.0,1020.0,0.0,2.537833333333333,,4.276120218579235,-0.014369156041287212,Albany,DOW-US-N,1015.0,1020.0,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",950.0,2022-02-10 08:50:00,Albany2022-02-10 08:50:00,False,,,,
31,-0.34605413557396847,70.20780497874922,70.24802273447159,-0.034605413557396845,1015.0,2022-02-10 09:00:00,IOP2,,,,,1950.4101549677257,1010.0,2.0530633210186586,65.0,1015.0,1015.0,5.0,2.4254,,4.237344262295082,-0.044613357619915035,Albany,DOW-US-N,1010.0,1020.0,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",945.0,2022-02-10 09:00:00,Albany2022-02-10 09:00:00,False,,,,
32,-0.9512749353472173,70.11661083416418,70.1637336787063,-0.03805099741388869,1045.0,2022-02-10 09:10:00,IOP2,,,,,1909.2499986935752,1005.0,2.02037036898791,65.0,1045.0,1045.0,20.0,2.3129666666666666,,4.198568306010929,-0.07064451977401132,Albany,DOW-US-N,1005.0,1065.0,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",940.0,2022-02-10 09:10:00,Albany2022-02-10 09:10:00,False,,,,
33,,,,,,2022-02-10 09:20:00,IOP2,,,,,,,,,,,,2.2005333333333335,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 09:20:00,Albany2022-02-10 09:20:00,False,,,,
34,,,,,,2022-02-10 09:30:00,IOP2,,,,,,,,,,,,2.0881000000000003,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 09:30:00,Albany2022-02-10 09:30:00,False,,,,
35,,,,,,2022-02-10 09:40:00,IOP2,,,,,,,,,,,,1.9756666666666665,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202100800.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt",0.0,2022-02-10 09:40:00,Albany2022-02-10 09:40:00,False,,,,
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-10 10:40:00,Albany2022-02-10 10:40:00,True,upperair.sounding.202202101030.Albany_DOW-US_N.txt,,,
36,,,,,,2022-02-10 10:50:00,IOP2,,,,,,,,,,,,1.4774074074074075,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101200.Albany_DOW-US_N.txt",0.0,2022-02-10 10:50:00,Albany2022-02-10 10:50:00,False,,,,
37,,,,,,2022-02-10 11:00:00,IOP2,,,,,,,,,,,,1.4661111111111111,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101200.Albany_DOW-US_N.txt",0.0,2022-02-10 11:00:00,Albany2022-02-10 11:00:00,False,,,,
38,,,,,,2022-02-10 11:10:00,IOP2,,,,,,,,,,,,1.4548148148148148,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101200.Albany_DOW-US_N.txt",0.0,2022-02-10 11:10:00,Albany2022-02-10 11:10:00,False,,,,
39,,,,,,2022-02-10 11:20:00,IOP2,,,,,,,,,,,,1.4435185185185184,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101200.Albany_DOW-US_N.txt",0.0,2022-02-10 11:20:00,Albany2022-02-10 11:20:00,False,,,,
40,,,,,,2022-02-10 11:30:00,IOP2,,,,,,,,,,,,1.432222222222222,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202101030.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202101200.Albany_DOW-US_N.txt",0.0,2022-02-10 11:30:00,Albany2022-02-10 11:30:00,False,,,,
1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-10 12:10:00,Albany2022-02-10 12:10:00,True,upperair.sounding.202202101200.Albany_DOW-US_N.txt,,,
41,,,,,,2022-02-10 12:30:00,IOP2,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-10 12:30:00,Albany2022-02-10 12:30:00,False,,,,
42,,,,,,2022-02-10 12:40:00,IOP2,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-10 12:40:00,Albany2022-02-10 12:40:00,False,,,,
43,,,,,,2022-02-10 12:50:00,IOP2,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-10 12:50:00,Albany2022-02-10 12:50:00,False,,,,
1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-12 01:10:00,Albany2022-02-12 01:10:00,True,upperair.sounding.202202120100.Albany_DOW-US_N.txt,,,
44,,,,,,2022-02-12 01:20:00,IOP3,,,,,,,,,,,,6.384157706093189,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120100.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt",0.0,2022-02-12 01:20:00,Albany2022-02-12 01:20:00,False,,,,
45,,,,,,2022-02-12 02:00:00,IOP3,,,,,,,,,,,,6.312473118279569,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120100.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt",0.0,2022-02-12 02:00:00,Albany2022-02-12 02:00:00,False,,,,
46,,,,,,2022-02-12 02:30:00,IOP3,,,,,,,,,,,,6.4,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120400.Albany_DOW-US_N.txt",0.0,2022-02-12 02:30:00,Albany2022-02-12 02:30:00,False,,,,
47,,,,,,2022-02-12 02:40:00,IOP3,,,,,,,,,,,,6.460458553791887,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120400.Albany_DOW-US_N.txt",0.0,2022-02-12 02:40:00,Albany2022-02-12 02:40:00,True,upperair.sounding.202202120230.Albany_DOW-US_N.txt,,,
48,,,,,,2022-02-12 03:00:00,IOP3,,,,,,,,,,,,6.581375661375661,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120400.Albany_DOW-US_N.txt",0.0,2022-02-12 03:00:00,Albany2022-02-12 03:00:00,False,,,,
49,,,,,,2022-02-12 03:30:00,IOP3,,,,,,,,,,,,6.762751322751322,,,,Albany,DOW-US-N,,,"soundings_wintremix/upperair.sounding.202202120230.Albany_DOW-US_N.txt,soundings_wintremix/upperair.sounding.202202120400.Albany_DOW-US_N.txt",0.0,2022-02-12 03:30:00,Albany2022-02-12 03:30:00,False,,,,
50,,,,,,2022-02-12 04:00:00,IOP3,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-12 04:00:00,Albany2022-02-12 04:00:00,False,,,,
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2022-02-12 04:10:00,Albany2022-02-12 04:10:00,True,upperair.sounding.202202120400.Albany_DOW-US_N.txt,,,
51,,,,,,2022-02-12 04:30:00,IOP3,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-12 04:30:00,Albany2022-02-12 04:30:00,False,,,,
52,,,,,,2022-02-12 04:40:00,IOP3,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-12 04:40:00,Albany2022-02-12 04:40:00,False,,,,
53,,,,,,2022-02-12 05:00:00,IOP3,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-12 05:00:00,Albany2022-02-12 05:00:00,False,,,,
54,,,,,,2022-02-18 01:00:00,IOP4,RA,,,,,,,,,,,7.27,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:00:00,Albany2022-02-18 01:00:00,False,,,,
55,,,,,,2022-02-18 01:10:00,IOP4,RA,,,,,,,,,,,7.110978260869564,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:10:00,Albany2022-02-18 01:10:00,True,upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,,,
56,,,,,,2022-02-18 01:20:00,IOP4,RA,,,,,,,,,,,6.951956521739131,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:20:00,Albany2022-02-18 01:20:00,False,,,,
57,,,,,,2022-02-18 01:30:00,IOP4,RA,,,,,,,,,,,6.792934782608695,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:30:00,Albany2022-02-18 01:30:00,False,,,,
58,,,,,,2022-02-18 01:40:00,IOP4,RA,,,,,,,,,,,6.63391304347826,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:40:00,Albany2022-02-18 01:40:00,False,,,,
59,,,,,,2022-02-18 01:50:00,IOP4,RA,,,,,,,,,,,6.4748913043478264,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:50:00,Albany2022-02-18 01:50:00,False,,,,
60,,,,,,2022-02-18 02:00:00,IOP4,RA,,,,,,,,,,,6.315869565217391,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:00:00,Albany2022-02-18 02:00:00,False,,,,
61,,,,,,2022-02-18 02:10:00,IOP4,RA,,,,,,,,,,,6.156847826086957,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:10:00,Albany2022-02-18 02:10:00,False,,,,
62,,,,,,2022-02-18 02:20:00,IOP4,RA,,,,,,,,,,,5.997826086956522,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:20:00,Albany2022-02-18 02:20:00,False,,,,
63,,,,,,2022-02-18 02:30:00,IOP4,RA,,,,,,,,,,,5.838804347826087,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:30:00,Albany2022-02-18 02:30:00,False,,,,
64,,,,,,2022-02-18 02:40:00,IOP4,RA,,,,,,,,,,,5.679782608695653,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:40:00,Albany2022-02-18 02:40:00,False,,,,
65,,,,,,2022-02-18 02:50:00,IOP4,RA,,,,,,,,,,,5.520760869565217,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:50:00,Albany2022-02-18 02:50:00,False,,,,
66,,,,,,2022-02-18 03:00:00,IOP4,RA,,,,,,,,,,,5.45,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:00:00,Albany2022-02-18 03:00:00,False,,,,
67,,,,,,2022-02-18 03:10:00,IOP4,RA,,,,,,,,,,,5.064448924731184,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:10:00,Albany2022-02-18 03:10:00,True,upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,,,
68,,,,,,2022-02-18 03:20:00,IOP4,RA,,,,,,,,,,,4.678897849462366,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:20:00,Albany2022-02-18 03:20:00,False,,,,
69,,,,,,2022-02-18 03:30:00,IOP4,RA,,,,,,,,,,,4.293346774193548,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:30:00,Albany2022-02-18 03:30:00,False,,,,
70,,,,,,2022-02-18 03:40:00,IOP4,RA,,,,,,,,,,,3.9077956989247316,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:40:00,Albany2022-02-18 03:40:00,False,,,,
