qitop,nitop
1.7290432769515645e-08,76991.54860303816
1.7356217541236848e-08,76883.02936096002
1.7422014188562514e-08,76775.05331189843
1.74878226709067e-08,76667.61579759185
1.755364294796719e-08,76560.71221623864
1.7619474979722435e-08,76454.33802161399
1.768531872642867e-08,76348.48872220395
1.7751174148616967e-08,76243.1598803556
1.7817041207090394e-08,76138.34711144376
1.7882919862921154e-08,76034.04608305317
1.7948810077447855e-08,75930.25251417638
1.8014711812272694e-08,75826.96217442637
1.808062502925882e-08,75724.17088326432
1.8146549690527598e-08,75621.87450924143
1.821248575845603e-08,75520.06896925517
1.8278433195674083e-08,75418.75022781898
1.8344391965062182e-08,75317.91429634583
1.8410362029748674e-08,75217.5572324447
1.847634335310729e-08,75117.67513923004
1.854233589875477e-08,75018.26416464397
1.8608339630548315e-08,74919.32050079071
1.8674354512583278e-08,74820.84038328308
1.874038050919075e-08,74722.82009060096
1.8806417584935288e-08,74625.25594346125
1.8872465704612534e-08,74528.1443041992
1.8938524833246995e-08,74431.48157616075
1.900459493608976e-08,74335.2642031057
1.907067597861637e-08,74239.48866862184
1.913676792652448e-08,74144.1514955489
1.9202870745731885e-08,74049.2492454133
1.926898440237424e-08,73954.77851787236
1.9335108862803075e-08,73860.73595016866
1.9401244093583596e-08,73767.11821659363
1.9467390061492776e-08,73673.92202796089
1.9533546733517217e-08,73581.14413108828
1.9599714076851284e-08,73488.7813082894
1.9665892058894897e-08,73396.83037687337
1.9732080647251935e-08,73305.2881886539
1.979827980972799e-08,73214.15162946603
1.986448951432865e-08,73123.41761869176
1.9930709729257564e-08,73033.08310879355
1.999694042291464e-08,72943.14508485561
2.0063181563894133e-08,72853.60056413329
2.0129433120982987e-08,72764.44659560983
2.0195695063158892e-08,72675.68025956072
2.026196735958856e-08,72587.29866712523
2.0328249979626127e-08,72499.29895988542
2.039454289281128e-08,72411.67830945183
2.0460846068867594e-08,72324.4339170563
2.052715947770091e-08,72237.56301315143
2.0593483089397627e-08,72151.06285701678
2.06598168742231e-08,72064.93073637145
2.0726160802620046e-08,71979.16396699312
2.0792514845206867e-08,71893.7598923433
2.0858878972776122e-08,71808.7158831986
2.092525315629307e-08,71724.0293372884
2.099163736689387e-08,71639.69767893774
2.105803157588438e-08,71555.71835871674
2.1124435754738402e-08,71472.08885309509
2.1190849875096356e-08,71388.80666410245
2.1257273908763726e-08,71305.8693189942
2.1323707827709643e-08,71223.27436992242
2.1390151604065428e-08,71141.01939361238
2.1456605210123243e-08,71059.10199104395
2.1523068618334563e-08,70977.51978713811
2.1589541801308973e-08,70896.27043044861
2.1656024731812657e-08,70815.35159285819
2.172251738276706e-08,70734.76096927977
2.178901972724763e-08,70654.49627736233
2.18555317384824e-08,70574.55525720131
2.1922053389850795e-08,70494.93567105354
2.1988584654882275e-08,70415.63530305671
2.2055125507255e-08,70336.65195895298
2.212167592079472e-08,70257.98346581707
2.218823586947337e-08,70179.62767178842
2.225480532740793e-08,70101.5824458075
2.2321384268859244e-08,70023.84567735624
2.238797266823064e-08,69946.41527620215
2.2454570500066967e-08,69869.2891721468
2.2521177739053267e-08,69792.46531477767
2.2587794360013594e-08,69715.94167322402
2.2654420337910007e-08,69639.71623591638
2.2721055647841218e-08,69563.78701034961
2.278770026504174e-08,69488.15202284974
2.2854354164880447e-08,69412.80931834385
2.2921017322859783e-08,69337.75696013401
2.2987689714614454e-08,69262.99302967405
2.305437131591043e-08,69188.5156263498
2.3121062102643895e-08,69114.3228672629
2.3187762050840147e-08,69040.41288701724
2.3254471136652625e-08,68966.78383750908
2.3321189336361745e-08,68893.43388771993
2.3387916626374036e-08,68820.36122351258
2.345465298322102e-08,68747.56404743009
2.352139838355827e-08,68675.04057849776
2.35881528041644e-08,68602.78905202785
2.365491622194005e-08,68530.80771942729
2.3721688613906986e-08,68459.09484800811
2.378846995720713e-08,68387.64872080059
2.385526022910151e-08,68316.46763636889
2.3922059406969473e-08,68245.54990862997
2.3988867468307716e-08,68174.89386667429
2.405568439072927e-08,68104.49785458957
2.412251015196267e-08,68034.36023128696
2.418934472985109e-08,67964.47937032966
2.42561881023514e-08,67894.85365976389
2.4323040247533317e-08,67825.48150195241
2.4389901143578404e-08,67756.36131341013
2.445677076877947e-08,67687.49152464246
2.4523649101539447e-08,67618.87057998533
2.4590536120370723e-08,67550.49693744806
2.4657431803894253e-08,67482.36906855795
2.4724336130838683e-08,67414.48545820724
2.479124908003956e-08,67346.84460450224
2.485817063043859e-08,67279.44501861437
2.492510076108275e-08,67212.28522463345
2.4992039451123503e-08,67145.36375942286
2.5058986679816036e-08,67078.6791724767
2.5125942426518505e-08,67012.23002577903
2.5192906670691222e-08,66946.014893665
2.525987939189585e-08,66880.03236268357
2.5326860569794823e-08,66814.28103146268
2.5393850184150327e-08,66748.75951057563
2.5460848214823818e-08,66683.46642240975
2.552785464177516e-08,66618.40040103652
2.5594869445061875e-08,66553.56009208363
2.566189260483851e-08,66488.94415260863
2.572892410135589e-08,66424.55125097439
2.5795963914960337e-08,66360.38006672604
2.586301202609317e-08,66296.42929046987
2.593006841528974e-08,66232.69762375343
2.5997133063179037e-08,66169.18377894758
2.6064205950482686e-08,66105.88647912978
2.6131287058014646e-08,66042.80445796931
2.6198376366680257e-08,65979.9364596136
2.626547385747567e-08,65917.28123857624
2.6332579511487254e-08,65854.83755962653
2.6399693309890888e-08,65792.60419768031
2.6466815233951286e-08,65730.57993769234
2.6533945265021492e-08,65668.76357454999
2.6601083384542123e-08,65607.15391296834
2.6668229574040834e-08,65545.7497673867
2.6735383815131606e-08,65484.54996186633
2.6802546089514286e-08,65423.553329989605
2.6869716378973764e-08,65362.75871476038
2.6936894665379698e-08,65302.16496850581
2.7004080930685528e-08,65241.770952779036
2.707127515692822e-08,65181.57553826364
2.7138477326227495e-08,65121.57760467887
2.7205687420785307e-08,65061.77604068624
2.7272905422885346e-08,65002.16974379747
2.7340131314892324e-08,64942.75762028324
2.740736507925152e-08,64883.538585083406
2.747460669848824e-08,64824.51156171818
2.7541856155207124e-08,64765.67548220043
2.7609113432091827e-08,64707.02928694925
2.7676378511904263e-08,64648.571924704294
2.7743651377484198e-08,64590.302352441504
2.781093201174867e-08,64532.21953528966
2.78782203976915e-08,64474.322446448095
2.7945516518382733e-08,64416.61006710534
2.8012820356968125e-08,64359.0813863588
2.8080131896668637e-08,64301.735401135425
2.8147451120779998e-08,64244.571116113504
2.8214778012672073e-08,64187.58754364503
2.8282112555788464e-08,64130.78370367945
2.8349454733645984e-08,64074.15862368807
2.841680452983413e-08,64017.711338589426
2.8484161928014694e-08,63961.44089067575
2.8551526911921237e-08,63905.34632954007
2.8618899465358562e-08,63849.42671200426
2.8686279572202284e-08,63793.68110204803
2.875366721639837e-08,63738.10857073885
2.88210623819627e-08,63682.70819616243
2.8888465052980534e-08,63627.479063354294
2.895587521360616e-08,63572.42026423213
2.902329284806229e-08,63517.5308975288
2.9090717940639754e-08,63462.81006872627
2.915815047569704e-08,63408.25688999043
2.922559043765983e-08,63353.870480106416
2.9293037811020427e-08,63299.64996441483
2.9360492580337627e-08,63245.594474748905
2.9427954730236023e-08,63191.70314937202
2.9495424245405668e-08,63137.97513291631
2.956290111060171e-08,63084.409576321756
2.963038531064385e-08,63031.00563677611
2.969787683041609e-08,62977.762477655524
2.9765375654866205e-08,62924.67926846576
2.983288176900533e-08,62871.75518478419
2.9900395157907634e-08,62818.98940820247
2.996791580670991e-08,62766.381126269815
3.00354437006111e-08,62713.92953243698
3.010297882487195e-08,62661.63382600081
3.017052116481465e-08,62609.49321204951
3.023807070582244e-08,62557.50690140861
3.03056274333391e-08,62505.67411058726
3.037319133286886e-08,62453.99406172555
3.044076238997568e-08,62402.46598254202
3.0508340590283087e-08,62351.089106282096
3.0575925919473813e-08,62299.862671666946
3.064351836328927e-08,62248.78592284291
3.071111790752936e-08,62197.85810933155
3.0778724538051976e-08,62147.07848598026
3.0846338240772813e-08,62096.4463129135
3.091395900166477e-08,62045.96085548429
3.098158680675789e-08,61995.62138422677
3.10492216421387e-08,61945.42717480866
3.111686349395006e-08,61895.377507984755
3.118451234839083e-08,61845.471669550796
3.125216819171548e-08,61795.70895029765
3.1319831010233694e-08,61746.08864596629
3.138750079031012e-08,61696.61005720307
3.145517751836401e-08,61647.272489515686
3.1522861180868834e-08,61598.07525322929
3.15905517643521e-08,61549.01766344356
3.1658249255394834e-08,61500.09903998977
3.172595364063147e-08,61451.31870738871
3.179366490674928e-08,61402.675994808735
3.186138304048829e-08,61354.17023602458
3.1929108028640906e-08,61305.80076937648
3.199683985805142e-08,61257.566937729585
3.206457851561602e-08,61209.468088434136
3.213232398828217e-08,61161.503573285845
3.220007626304852e-08,61113.672748486664
3.2267835326964536e-08,61065.97497460631
3.233560116713016e-08,61018.40961654371
3.240337377069553e-08,60970.97604348924
3.247115312486075e-08,60923.67362888728
3.253893921687556e-08,60876.50175039911
3.260673203403897e-08,60829.459789866174
3.2674531563699056e-08,60782.54713327384
3.274233779325267e-08,60735.76317071553
3.281015071014513e-08,60689.107296357106
3.2877970301870004e-08,60642.57890840183
3.294579655596867e-08,60596.17740905552
3.301362946003023e-08,60549.90220449216
3.308146900169108e-08,60503.75270481985
3.3149315168634796e-08,60457.728324047144
3.3217167948591684e-08,60411.82848004971
3.328502732933867e-08,60366.05259453731
3.335289329869893e-08,60320.40009302123
3.342076584454161e-08,60274.87040478184
3.348864495478172e-08,60229.462962836864
3.3556530617379687e-08,60184.17720390956
3.3624422820341205e-08,60139.01256839745
3.369232155171698e-08,60093.96850034139
3.3760226799602356e-08,60049.0444473949
3.382813855213719e-08,60004.239860793794
3.3896056797505626e-08,59959.55419532616
3.396398152393572e-08,59914.986909302694
3.4031912719699234e-08,59870.537464527166
3.409985037311148e-08,59826.205326267445
3.416779447253093e-08,59781.98996322652
3.4235745006359104e-08,59737.8908475142
3.430370196304027e-08,59693.9074546186
3.4371665331061214e-08,59650.03926337845
3.443963509895102e-08,59606.285755955265
3.450761125528075e-08,59562.64641780604
3.4575593788663355e-08,59519.12073765611
3.464358268775339e-08,59475.70820747233
3.471157794124665e-08,59432.40832243651
3.477957953788016e-08,59389.22058091911
3.484758746643185e-08,59346.14448445322
3.4915601715720204e-08,59303.179537708755
3.4983622274604326e-08,59260.325248466994
3.5051649131983416e-08,59217.581127595244
3.511968227679684e-08,59174.94668902194
3.518772169802356e-08,59132.42144971172
3.5255767384682266e-08,59090.0049296411
3.5323819325830974e-08,59047.696651774044
3.539187751056686e-08,59005.49614203801
3.5459941928026025e-08,58963.402929300144
3.552801256738329e-08,58921.41654534367
3.559608941785204e-08,58879.53652484466
3.566417246868392e-08,58837.76240534878
3.573226170916872e-08,58796.09372724858
3.580035712863416e-08,58754.53003376075
3.586845871644555e-08,58713.07087090361
3.5936566462005916e-08,58671.71578747515
3.6004680354755326e-08,58630.464335030694
3.607280038417114e-08,58589.31606786143
3.614092653976757e-08,58548.270542972605
3.620905881109549e-08,58507.32732006231
3.627719718774238e-08,58466.48596150021
3.634534165933198e-08,58425.746032306706
3.641349221552415e-08,58385.10710013203
3.648164884601482e-08,58344.568735235895
3.654981154053549e-08,58304.130510466915
3.6617980288853334e-08,58263.79200124258
3.668615508077089e-08,58223.55278552929
3.6754335906125927e-08,58183.41244382248
3.682252275479122e-08,58143.37055912716
3.689071561667422e-08,58103.426716938295
3.695891448171726e-08,58063.5805052219
3.702711933989705e-08,58023.83151439572
3.709533018122451e-08,57984.17933731046
3.7163546995744783e-08,57944.62356923115
3.723176977353691e-08,57905.16380781864
3.7299998504713716e-08,57865.79965311112
3.736823317942154e-08,57826.53070750616
3.743647378784027e-08,57787.35657574259
3.75047203201829e-08,57748.27686488275
3.757297276669566e-08,57709.29118429474
3.764123111765754e-08,57670.39914563506
3.770949536338032e-08,57631.60036283113
3.7777765494208345e-08,57592.894452064225
3.7846041500518475e-08,57554.281031752485
3.79143233727196e-08,57515.75972253395
3.7982611101252944e-08,57477.33014724998
3.8050904676591446e-08,57438.991930928634
3.8119204089239875e-08,57400.7447007683
3.818750932973464e-08,57362.588086121505
3.825582038864352e-08,57324.52171847875
3.832413725656564e-08,57286.5452314526
3.83924599241312e-08,57248.65826076189
3.846078838200135e-08,57210.86044421608
3.852912262086815e-08,57173.1514216997
3.859746263145428e-08,57135.53083515708
3.8665808404512795e-08,57097.998328576934
3.8734159930827305e-08,57060.553547977484
3.880251720121158e-08,57023.196141391396
3.887088020650936e-08,56985.925758850884
3.893924893759435e-08,56948.74205237322
3.900762338537001e-08,56911.64467594598
3.907600354076941e-08,56874.63328551275
3.914438939475511e-08,56837.70753895875
3.9212780938318937e-08,56800.86709609675
3.928117816248204e-08,56764.11161865297
3.934958105829443e-08,56727.440770253146
3.941798961683503e-08,56690.8542164088
3.948640382921172e-08,56654.35162450358
3.955482368656074e-08,56617.9326637796
3.962324918004696e-08,56581.597005324154
3.969168030086356e-08,56545.34432205636
3.976011704023184e-08,56509.17428871388
3.9828559389401355e-08,56473.086581840034
3.9897007339649355e-08,56437.08087977062
3.9965460882281e-08,56401.15686262126
4.0033920008629136e-08,56365.31421227457
4.010238471005409e-08,56329.55261236755
4.0170854977943626e-08,56293.87174827914
4.023933080371266e-08,56258.27130711766
4.0307812178803387e-08,56222.75097770874
4.0376299094685e-08,56187.31045058297
4.04447915428534e-08,56151.94941796385
4.051328951483142e-08,56116.66757375588
4.0581793002168413e-08,56081.46461353264
4.065030199644027e-08,56046.340234525014
4.0718816489249185e-08,56011.29413560956
4.07873364722237e-08,55976.32601729692
4.08558619370184e-08,55941.43558172036
4.09243928753139e-08,55906.622532624424
4.0992929278816666e-08,55871.88657535362
4.106147113925892e-08,55837.2274168413
4.1130018448398573e-08,55802.644765598554
4.1198571198018955e-08,55768.138331703216
4.1267129379928866e-08,55733.707826788996
4.13356929859623e-08,55699.352964034704
4.140426200797855e-08,55665.07345815351
4.147283643786178e-08,55630.869025382315
4.1541416267521197e-08,55596.739383471315
4.161000148889077e-08,55562.68425167345
4.167859209392911e-08,55528.70335073416
4.174718807461955e-08,55494.796402881075
4.1815789422969745e-08,55460.963131813834
4.18843961310117e-08,55427.20326269401
4.195300819080188e-08,55393.5165221352
4.202162559442057e-08,55359.902638192914
4.209024833397229e-08,55326.36134035491
4.2158876401585355e-08,55292.89235953136
4.2227509789411954e-08,55259.495428045215
4.2296148489627936e-08,55226.1702796226
4.236479249443269e-08,55192.91664938328
4.24334417960492e-08,55159.7342738313
4.2502096386723695e-08,55126.62289084552
4.257075625872567e-08,55093.58223967047
4.263942140434785e-08,55060.612060907006
4.2708091815905995e-08,55027.712096503354
4.277676748573879e-08,54994.8820897459
4.284544840620775e-08,54962.12178525032
4.2914134569697174e-08,54929.43092895265
4.2982825968613974e-08,54896.80926810048
4.3051522595387585e-08,54864.25655124412
4.312022444246993e-08,54831.77252822803
4.318893150233519e-08,54799.356950182126
4.325764376747986e-08,54767.00956951329
4.3326361230422554e-08,54734.730139896856
4.339508388370385e-08,54702.51841626823
4.3463811719886374e-08,54670.37415481455
4.3532544731554534e-08,54638.29711296644
4.360128291131453e-08,54606.28704938978
4.3670026251794104e-08,54574.34372397756
4.3738774745642646e-08,54542.466897841856
4.3807528385531036e-08,54510.6563333058
4.3876287164151356e-08,54478.91179389565
4.3945051074217246e-08,54447.23304433293
4.401382010846316e-08,54415.61985052655
4.4082594259644895e-08,54384.07197956513
4.415137352053921e-08,54352.58919970933
4.422015788394366e-08,54321.171280384144
4.428894734267661e-08,54289.81799217131
4.4357741889577334e-08,54258.52910680202
4.442654151750546e-08,54227.3043971492
4.449534621934135e-08,54196.1436372203
4.4564155987985775e-08,54165.04660214994
4.4632970816359784e-08,54134.01306819252
4.470179069740478e-08,54103.0428127152
4.4770615624082306e-08,54072.13561419061
4.483944558937405e-08,54041.29125218981
4.490828058628163e-08,54010.5095073752
4.4977120607826646e-08,53979.790161493576
4.50459656470506e-08,53949.13299736922
4.511481569701454e-08,53918.53779889689
4.51836707507994e-08,53888.0043510352
4.525253080150558e-08,53857.53243979967
4.532139584225299e-08,53827.12185225609
4.5390265866180994e-08,53796.772376513836
4.545914086644826e-08,53766.48380171931
4.5528020836232776e-08,53736.25591804928
4.5596905768731515e-08,53706.08851670441
4.5665795657160775e-08,53675.981389902874
4.573469049475565e-08,53645.934330873795
4.580359027477034e-08,53615.94713385099
4.587249499047781e-08,53586.01959406672
4.594140463516972e-08,53556.15150774518
4.6010319202156515e-08,53526.342672096565
4.607923868476732e-08,53496.5928853108
4.614816307634959e-08,53466.90194655127
4.621709237026933e-08,53437.26965594899
4.628602655991103e-08,53407.69581459642
4.6354965638677314e-08,53378.180224541546
4.642390959998903e-08,53348.72268878187
4.649285843728538e-08,53319.323011258675
4.6561812144023364e-08,53289.98099685098
4.663077071367817e-08,53260.696451369906
4.669973413974292e-08,53231.46918155284
4.6768702415728334e-08,53202.298995057674
4.683767553516322e-08,53173.18570045729
4.6906653491593865e-08,53144.12910723375
4.697563627858432e-08,53115.12902577285
4.70446238897161e-08,53086.1852673585
4.711361631858822e-08,53057.29764416725
4.718261355881711e-08,53028.46596926285
4.7251615604036584e-08,52999.69005659073
4.732062244789768e-08,52970.96972097281
4.738963408406856e-08,52942.30477810196
4.7458650506234657e-08,52913.69504453682
4.752767170809837e-08,52885.140337696546
4.759669768337909e-08,52856.640475855515
4.7665728425813155e-08,52828.19527813819
4.7734763929153676e-08,52799.80456451397
4.78038041871707e-08,52771.468155792136
4.787284919365078e-08,52743.18587361667
4.794189894239729e-08,52714.95754046136
4.801095342723006e-08,52686.782979624666
4.8080012641985456e-08,52658.662015224894
4.8149076580516354e-08,52630.59447219524
4.821814523669199e-08,52602.58017627885
4.828721860439779e-08,52574.618954024016
4.835629667753552e-08,52546.71063277936
4.8425379450023175e-08,52518.85504068913
4.8494466915794804e-08,52491.05200668829
4.856355906880052e-08,52463.30136049802
4.863265590300636e-08,52435.602932620845
4.8701757412394336e-08,52407.956554336146
4.877086359096237e-08,52380.36205769549
4.883997443272407e-08,52352.81927551806
4.8909089931708895e-08,52325.32804138616
4.897821008196186e-08,52297.88818964063
4.904733487754373e-08,52270.499555376504
4.9116464312530604e-08,52243.161974438386
4.918559838101426e-08,52215.87528341622
4.9254737077101855e-08,52188.63931964084
4.932388039491585e-08,52161.45392117957
4.9393028328593984e-08,52134.318926832006
4.946218087228945e-08,52107.23417612574
4.953133802017036e-08,52080.199509311984
4.9600499766420045e-08,52053.21476736145
4.966966610523697e-08,52026.27979196019
4.9738837030834524e-08,51999.394425505314
4.9808012537441084e-08,51972.55851110099
4.9877192619299833e-08,51945.771892554214
4.994637727066899e-08,51919.034414370886
5.0015566485821216e-08,51892.34592175161
5.008476025904422e-08,51865.70626058779
5.0153958584640186e-08,51839.115277457604
5.022316145692591e-08,51812.57281962208
5.029236887023278e-08,51786.078735021074
5.0361580818906665e-08,51759.63287226946
5.04307972973078e-08,51733.23508065322
5.050001829981086e-08,51706.8852101256
5.056924382080484e-08,51680.58311130329
5.063847385469301e-08,51654.32863546267
5.070770839589277e-08,51628.12163453592
5.077694743883579e-08,51601.961961107416
5.0846190977967815e-08,51575.84946840998
5.091543900774848e-08,51549.78401032108
5.0984691522651695e-08,51523.76544135938
5.1053948517165063e-08,51497.793616680865
5.112320998579025e-08,51471.86839207547
5.119247592304263e-08,51445.98962396325
5.1261746323451394e-08,51420.157169391
5.133102118155954e-08,51394.37088602864
5.140030049192365e-08,51368.63063216571
5.146958424911398e-08,51342.9362667079
5.153887244771428e-08,51317.28764917356
5.160816508232198e-08,51291.68463969027
5.167746214754787e-08,51266.12709899143
5.174676363801611e-08,51240.61488841285
5.18160695483644e-08,51215.14786988942
5.188537987324365e-08,51189.725905951695
5.1954694607318076e-08,51164.34885972264
5.2024013745265066e-08,51139.01659491428
5.209333728177516e-08,51113.72897582444
5.216266521155217e-08,51088.485867333475
5.223199752931278e-08,51063.28713490107
5.230133422978689e-08,51038.13264456302
5.237067530771731e-08,51013.02226292797
5.244002075785961e-08,50987.955857174355
5.250937057498257e-08,50962.93329504717
5.257872475386752e-08,50937.9544448549
5.264808328930862e-08,50913.0191754663
5.271744617611291e-08,50888.12735630755
5.2786813409100024e-08,50863.27885735893
5.2856184983102225e-08,50838.473549151895
5.292556089296441e-08,50813.71130276612
5.2994941133543966e-08,50788.9919898263
5.306432569971088e-08,50764.31548249943
5.3133714586347506e-08,50739.68165349162
5.320310778834868e-08,50715.090376045286
5.327250530062156e-08,50690.54152393613
5.3341907118085666e-08,50666.03497147036
5.3411313235672695e-08,50641.57059348167
5.3480723648326756e-08,50617.14826532849
5.355013835100397e-08,50592.767862891094
5.3619557338672645e-08,50568.42926256872
5.368898060631332e-08,50544.13234127692
5.3758408148918346e-08,50519.87697644453
5.382783996149235e-08,50495.66304601118
5.389727603905174e-08,50471.490428424324
5.3966716376624893e-08,50447.35900263657
5.403616096925204e-08,50423.26864810304
5.4105609811985397e-08,50399.219244778564
5.4175062899888836e-08,50375.210673115085
5.424452022803791e-08,50351.24281405888
5.4313981791520165e-08,50327.315549048144
5.438344758543449e-08,50303.428760010036
5.4452917604891594e-08,50279.58232935837
5.452239184501377e-08,50255.776139990856
5.4591870300934714e-08,50232.010075286555
5.4661352967799797e-08,50208.28401910335
5.473083984076576e-08,50184.59785577539
5.480033091500075e-08,50160.95147011054
5.486982618568439e-08,50137.34474738792
5.4939325648007496e-08,50113.77757335532
5.5008829297172286e-08,50090.24983422682
5.507833712839228e-08,50066.761416680354
5.514784913689208e-08,50043.312207855095
5.521736531790748e-08,50019.90209534917
5.528688566668561e-08,49996.530967217295
5.535641017848442e-08,49973.19871196815
5.5425938848573174e-08,49949.90521856226
5.549547167223203e-08,49926.650376409445
5.556500864475203e-08,49903.43407536654
5.563454976143539e-08,49880.25620573504
5.570409501759514e-08,49857.11665825884
5.577364440855505e-08,49834.015324121814
5.5843197929649867e-08,49810.95209494558
5.591275557622508e-08,49787.926862787266
5.5982317343637e-08,49764.93952013718
5.6051883227252524e-08,49741.989959916595
5.612145322244933e-08,49719.078075475496
5.6191027324615685e-08,49696.2037605904
5.6260605529150515e-08,49673.36690946208
5.633018783146329e-08,49650.56741671343
5.639977422697392e-08,49627.80517738725
5.6469364711112976e-08,49605.08008694416
5.6538959279321335e-08,49582.39204126031
5.66085579270505e-08,49559.7409366254
5.667816064976212e-08,49537.12666974044
5.674776744292832e-08,49514.549137715665
5.6817378302031494e-08,49492.008238068454
5.6886993222564425e-08,49469.5038687213
5.6956612200030034e-08,49447.03592799962
5.7026235229941397e-08,49424.60431462976
5.709586230782187e-08,49402.20892773699
5.716549342920499e-08,49379.849666843445
5.723512858963429e-08,49357.52643186601
5.7304767784663395e-08,49335.239123114494
5.737441100985602e-08,49312.98764128945
5.744405826078578e-08,49290.77188748034
5.751370953303643e-08,49268.59176316352
5.758336482220146e-08,49246.44717020018
5.765302412388435e-08,49224.33801083457
5.772268743369845e-08,49202.26418769195
5.779235474726699e-08,49180.22560377673
5.78620260602229e-08,49158.2221624705
5.7931701368208914e-08,49136.25376753016
5.8001380666877576e-08,49114.32032308611
5.807106395189099e-08,49092.42173364021
5.8140751218921006e-08,49070.55790406408
5.821044246364912e-08,49048.72873959716
5.8280137681766394e-08,49026.93414584489
5.834983686897351e-08,49005.1740287769
5.841954002098065e-08,48983.448294725145
5.8489247133507505e-08,48961.75685038218
5.8558958202283196e-08,48940.09960279926
5.8628673223046413e-08,48918.47645938462
5.8698392191545165e-08,48896.88732790176
5.876811510353678e-08,48875.33211646751
5.8837841954788104e-08,48853.81073355046
5.8907572741075144e-08,48832.32308796911
5.8977307458183204e-08,48810.86908889017
5.904704610190703e-08,48789.448645826866
5.911678866805037e-08,48768.061668637194
5.91865351524263e-08,48746.708067522224
5.925628555085694e-08,48725.3877530244
5.932603985917368e-08,48704.10063602593
5.939579807321689e-08,48682.84662774699
5.94655601888362e-08,48661.62563974427
5.9535326201889954e-08,48640.43758390905
5.960509610824587e-08,48619.28237246583
5.967486990378045e-08,48598.1599179705
5.974464758437908e-08,48577.07013330882
5.981442914593637e-08,48556.01293169483
5.98842145843556e-08,48534.98822666919
5.99540038955488e-08,48513.995932097576
6.002379707543714e-08,48493.03596216919
6.009359411995038e-08,48472.10823139508
6.01633950250271e-08,48451.212654606665
6.023319978661476e-08,48430.34914695418
6.030300840066944e-08,48409.517623905034
6.037282086315586e-08,48388.71800124237
6.044263717004746e-08,48367.95019506351
6.051245731732637e-08,48347.21412177845
6.058228130098317e-08,48326.509698108355
6.065210911701728e-08,48305.836841084034
6.072194076143647e-08,48285.19546804444
6.079177623025716e-08,48264.58549663529
6.086161551950403e-08,48244.006844807416
6.093145862521055e-08,48223.4594308155
6.100130554341855e-08,48202.943173216496
