166
XX
-----------------------------------------------------------------------------
PRES   HGHT   TEMP   QVIN   RELH  DWPT   USPD  VSPD     MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C   kg/kg   %    C     m/s    m/s       g/kg    deg   knot     K      K      K
-----------------------------------------------------------------------------
  1002.1      50   -4.2  0.002710   95.4   -4.9     0.0     0.0
  998.3      80   -4.5  0.002668   93.9   -5.3     0.0     0.0
  994.5     110   -4.6  0.002662   91.3   -5.8     0.0     0.0
  990.7     140   -4.9  0.002614   92.5   -5.9     0.0     0.0
  987.0     170   -5.0  0.002600   94.0   -5.8     0.0     0.0
  983.2     200   -5.2  0.002572   97.0   -5.6     0.0     0.0
  979.5     230   -5.3  0.002552   94.6   -6.1     0.0     0.0
  975.7     260   -5.6  0.002511   94.7   -6.3     0.0     0.0
  972.0     290   -5.8  0.002483   96.1   -6.3     0.0     0.0
  968.3     320   -5.7  0.002519   96.6   -6.1     0.0     0.0
  964.6     350   -5.0  0.002666   99.3   -5.1     0.0     0.0
  960.9     380   -3.3  0.003038   94.3   -4.1     0.0     0.0
  957.3     410   -1.9  0.003369   98.9   -2.1     0.0     0.0
  953.7     440   -0.7  0.003720   98.3   -0.9     0.0     0.0
  950.1     470    0.1  0.003936   99.0   -0.1     0.0     0.0
  946.6     500    0.7  0.004188   100.0    0.7     0.0     0.0
  943.1     530    2.2  0.004674   100.0    2.2     0.0     0.0
  939.6     560    2.6  0.004783   98.7    2.4     0.0     0.0
  936.1     590    2.8  0.004882   99.7    2.7     0.0     0.0
  932.7     620    2.8  0.004943   100.0    2.8     0.0     0.0
  929.2     650    3.0  0.004959   99.1    2.8     0.0     0.0
  925.8     680    3.0  0.004995   98.8    2.9     0.0     0.0
  922.4     710    2.9  0.004986   98.9    2.8     0.0     0.0
  918.9     740    2.9  0.004988   98.7    2.7     0.0     0.0
  915.6     770    3.0  0.005083   99.7    3.0     0.0     0.0
  912.2     800    3.3  0.005168   99.1    3.1     0.0     0.0
  908.8     830    3.8  0.005408   99.7    3.7     0.0     0.0
  905.5     860    4.0  0.005512   99.7    4.0     0.0     0.0
  902.1     890    3.9  0.005504   99.6    3.9     0.0     0.0
  898.8     920    3.9  0.005485   99.5    3.8     0.0     0.0
  895.5     950    3.8  0.005477   99.4    3.7     0.0     0.0
  892.2     980    3.8  0.005483   99.4    3.7     0.0     0.0
  888.9    1010    3.8  0.005527   99.5    3.7     0.0     0.0
  885.7    1040    3.9  0.005576   99.6    3.8     0.0     0.0
  882.4    1070    4.0  0.005666   100.0    4.0     0.0     0.0
  879.1    1100    4.2  0.005780   100.0    4.2     0.0     0.0
  875.9    1130    4.3  0.005819   100.0    4.3     0.0     0.0
  872.7    1160    4.7  0.006023   100.0    4.7     0.0     0.0
  869.5    1190    4.6  0.006015   100.0    4.6     0.0     0.0
  866.3    1220    4.5  0.005996   100.0    4.5     0.0     0.0
  863.1    1250    4.6  0.006050   100.0    4.6     0.0     0.0
  860.0    1280    4.5  0.006044   100.0    4.5     0.0     0.0
  856.8    1310    4.4  0.006025   100.0    4.4     0.0     0.0
  853.7    1340    4.5  0.006065   100.0    4.5     0.0     0.0
  850.5    1370    4.4  0.006061   100.0    4.4     0.0     0.0
  847.4    1400    4.3  0.006041   100.0    4.3     0.0     0.0
  844.3    1430    4.2  0.006000   100.0    4.2     0.0     0.0
  841.2    1460    4.0  0.005953   100.0    4.0     0.0     0.0
  838.1    1490    3.8  0.005911   100.0    3.8     0.0     0.0
  835.0    1520    3.7  0.005859   100.0    3.7     0.0     0.0
  831.9    1550    3.5  0.005824   100.0    3.5     0.0     0.0
  828.9    1580    3.4  0.005775   100.0    3.4     0.0     0.0
  825.8    1610    3.2  0.005728   100.0    3.2     0.0     0.0
  822.8    1640    3.0  0.005688   100.0    3.0     0.0     0.0
  819.7    1670    2.9  0.005633   100.0    2.9     0.0     0.0
  816.7    1700    2.7  0.005588   100.0    2.7     0.0     0.0
  813.7    1730    2.5  0.005545   100.0    2.5     0.0     0.0
  810.7    1760    2.3  0.005482   100.0    2.3     0.0     0.0
  807.7    1790    1.8  0.005295   100.0    1.8     0.0     0.0
  804.7    1820    1.6  0.005231   99.9    1.6     0.0     0.0
  801.7    1850    1.2  0.005124   99.9    1.2     0.0     0.0
  798.7    1880    1.0  0.005052   100.0    1.0     0.0     0.0
  795.7    1910    0.8  0.004968   99.1    0.7     0.0     0.0
  792.8    1940    0.5  0.004934   99.9    0.5     0.0     0.0
  789.8    1970    0.2  0.004828   99.7    0.2     0.0     0.0
  786.9    2000    0.2  0.004837   99.8    0.2     0.0     0.0
