165
XX
-----------------------------------------------------------------------------
PRES   HGHT   TEMP   QVIN   RELH  DWPT   USPD  VSPD     MIXR   DRCT   SKNT   THTA   THTE   THTV
    hPa     m      C   kg/kg   %    C     m/s    m/s       g/kg    deg   knot     K      K      K
-----------------------------------------------------------------------------
  1001.4     100   -8.2  0.002014   83.7   -10.5     0.0     0.0
  997.6     130   -8.5  0.001984   85.6   -10.4     0.0     0.0
  993.7     160   -8.5  0.001980   85.2   -10.6     0.0     0.0
  989.9     189   -8.8  0.001954   85.7   -10.7     0.0     0.0
  986.1     219   -8.7  0.001967   86.1   -10.6     0.0     0.0
  982.3     249   -8.8  0.001955   87.0   -10.6     0.0     0.0
  978.6     279   -8.7  0.001988   87.3   -10.4     0.0     0.0
  974.8     308   -9.0  0.001941   88.7   -10.5     0.0     0.0
  971.1     338   -9.3  0.001914   90.8   -10.5     0.0     0.0
  967.4     368   -8.8  0.001990   91.5   -10.0     0.0     0.0
  963.7     398   -6.8  0.002344   93.3   -7.7     0.0     0.0
  960.0     427   -3.6  0.002998   87.5   -5.3     0.0     0.0
  956.4     457   -2.7  0.003204   90.4   -4.1     0.0     0.0
  952.8     487   -1.7  0.003467   90.8   -3.0     0.0     0.0
  949.3     517   -1.0  0.003651   90.9   -2.3     0.0     0.0
  945.8     546   -0.2  0.003907   91.5   -1.4     0.0     0.0
  942.3     576    0.2  0.004028   90.0   -1.2     0.0     0.0
  938.8     606    0.5  0.004133   90.0   -0.9     0.0     0.0
  935.3     636    0.7  0.004200   88.9   -0.9     0.0     0.0
  931.8     665    1.0  0.004305   89.5   -0.6     0.0     0.0
  928.4     695    0.8  0.004282   89.9   -0.6     0.0     0.0
  925.0     725    1.3  0.004439   96.6    0.8     0.0     0.0
  921.6     755    1.4  0.004479   95.6    0.7     0.0     0.0
  918.2     784    1.4  0.004503   96.8    0.9     0.0     0.0
  914.8     814    1.8  0.004653   96.9    1.3     0.0     0.0
  911.4     844    1.9  0.004713   97.2    1.5     0.0     0.0
  908.1     874    2.1  0.004793   97.6    1.8     0.0     0.0
  904.7     903    2.1  0.004807   97.7    1.8     0.0     0.0
  901.4     933    2.0  0.004840   99.9    2.0     0.0     0.0
  898.1     963    2.0  0.004858   100.0    2.0     0.0     0.0
  894.8     993    1.9  0.004840   100.0    1.9     0.0     0.0
  891.5    1022    1.8  0.004835   100.0    1.8     0.0     0.0
  888.2    1052    2.0  0.004917   100.0    2.0     0.0     0.0
  885.0    1082    2.2  0.005014   99.9    2.2     0.0     0.0
  881.7    1112    2.3  0.005072   100.0    2.3     0.0     0.0
  878.5    1141    2.3  0.005086   100.0    2.3     0.0     0.0
  875.2    1171    2.4  0.005130   100.0    2.4     0.0     0.0
